Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLAG,PFIRM15_FLAG,Version,price_sf
BX,3273,265,206,397,1012,10,15,10458,E088,48,21,1000,2,6,1B,585 EAST FORDHAM ROAD,C4-5D,,,,,,,,,,N,K4,4,0,,FORDHAM UNIVERSITY,6475,12946,12946,0,0,6473,0,6473,0,0,2,1,2,0,2,78,83,78,83.5,,3,N,5,0,145800,652500,0,0,1931,0,0,,,2,4.2,4.2,4.2,2,2032730265,0,397,1015950,252202,3c,,214 056,21202,E-304,0,,1,,,17v1.1,50.40166847
BX,4839,49,212,406,3001,11,12,10466,E062,47,24,610,2,12,3C,3984 WHITE PLAINS ROAD,R6,,,,C1-4,,,,,,N,K2,5,0,,"LEE, UN H",1398,2169,2169,0,0,2169,0,0,0,0,2,1,2,0,1,17.42,80.25,17.5,50,,0,N,5,5,40500,109350,0,0,1928,0,0,,,1.55,2.43,0,4.8,2,2048390049,0,406,1022960,262839,2b,,222 002,21701,,0,,1,,,17v1.1,50.41493776
BX,3123,3,206,363,4004,12,17,10460,E045,48,25,2000,2,6,2A,2024 MOHEGAN AVENUE,R7-1,,,,,,,,,,N,W1,8,0,C,DCAS/DEPARTMENT OF ED,67757,166410,166410,0,166410,0,0,0,0,0,2,3,5,0,1,237.25,285.33,193.5,172,,1,N,3,0,454500,8389800,454500,8389800,1925,2001,0,,,2.46,3.44,0,4.8,2,2031230003,0,363,1016291,246710,3d,,215 093,21108,,0,,1,,,17v1.1,50.41644132
BX,2925,37,203,147.01,2000,9,16,10456,L019,42,22,2600,2,3,1B,540 EAST 170 STREET,R7-1,,,,C2-4,,,,,,N,K1,5,0,,ROPA MIA LLC,6232,6221,6221,0,0,6221,0,0,0,0,2,1,1,0,1,60.4,100.68,60.4,100.68,,0,Y,5,5,127800,313650,0,0,1930,1964,2009,,,1,3.44,0,4.8,2,2029250037,0,14701,1011080,243395,3d,,210N087,21104,,0,,1,,,17v1.1,50.41793924
BX,2323,28,201,51,1011,7,8,10451,E060,40,23,3800,2,1,1A,63 EXTERIOR STREET,R7-2,,,,C2-4,,HRW,,,,N,E9,6,1,C,NYC DSBS,144890,17600,17600,0,0,0,0,17600,0,0,2,1,1,0,1,568.58,255,200,80,E,0,Y,5,5,513000,887400,513000,887400,1921,2009,0,,,0.12,3.44,0,6.5,2,2023230028,0,51,1003007,235354,6a,,209S003,20902,E-227,0,,1,1,1,17v1.1,50.42045455
BX,4075,8,210,200,2006,11,13,10461,L050,45,26,1320,2,10,1E,1446 WILLIAMSBRIDGE ROAD,R6,,,,C1-2,,,,,,N,K4,4,0,,1446-48 WILLIAMSBRIDG,1889,2972,1886,1086,0,1086,800,0,0,0,2,1,2,1,3,20,94.33,20,54.33,G,0,Y,3,5,63900,149850,0,0,1962,0,0,,,1.57,2.43,0,4.8,2,2040750008,0,200,1027185,246602,4b,,219 028,21506,,0,,1,,,17v1.1,50.42059219
BX,4860,58,212,404,2001,11,12,10466,L051,47,24,620,2,12,3D,906 EAST 225 STREET,R4,,,,,,,,,,N,Z0,1,0,P,"DEAS, ARTHUR",1984,83,0,0,0,0,0,0,0,0,2,1,1,0,0,32.25,55.17,0,10,,0,Y,5,5,3049,4186,0,0,1933,0,0,,,0.04,0.9,0,2,2,2048600058,0,404,1024552,261976,2b,,222 024,21702,,0,,1,,,17v1.1,50.43373494
BX,2368,39,203,185,1008,8,17,10456,L055,42,22,3500,2,3,1B,3261 3 AVENUE,M1-1/R7-2,,,,,,MX-7,,,,N,P5,8,0,P,3261 THIRD LLC,10529,22207,22207,0,22207,0,0,0,0,0,2,1,2,0,2,94.44,110.71,94,70,,0,Y,5,5,58500,1120050,0,0,1953,0,0,,,2.11,3.44,1,6.5,2,2023680039,0,185,1009482,239723,6c,,210S032,20904,,0,,1,,,17v1.1,50.43679921
BX,3277,32,207,397,2000,10,15,10458,E079,52,21,1000,2,7,2B,2659 WEBSTER AVENUE,R7D,,,,C2-4,,,,,,N,K4,4,0,,"2659 WEBSTER REALTY,",10100,20812,20812,0,10406,10406,0,0,0,0,2,1,2,0,2,101,100,101,98,,3,N,5,2,227250,1049850,0,566100,1928,2008,0,,,2.06,4.2,0,4.2,2,2032770032,0,397,1015036,254138,3c,,214 049,21202,,0,,1,,,17v1.1,50.44445512
BX,2360,109,201,71,1001,7,17,10456,E050,40,23,4000,2,1,2B,833 ST ANNS AVENUE,C4-4,,,,,,,,,,N,M3,8,0,X,ST PETER & ST PAUL R,2100,3336,3336,0,0,0,0,0,0,3336,2,1,2,1,1,30,70,20,50,,1,N,5,1,13950,168300,13950,168300,1931,0,0,,,1.59,3.44,3.4,6.5,2,2023600109,0,71,1009143,238630,6c,,210S012,20904,,0,,1,,,17v1.1,50.44964029
BX,3062,1,206,375.04,2001,10,15,10457,L038,48,25,1700,2,6,2A,4378 3 AVENUE,C4-4A,,,,,,,,,,N,K2,5,0,,4380 THIRD AVE BLD CO,3418,4950,4950,0,0,4950,0,0,0,0,2,1,2,0,5,49,69.75,24,69,,2,N,3,0,38700,249750,0,0,1931,0,0,,,1.45,4,4,4,2,2030620001,0,37504,1013653,249244,3c,,215 075,21107,E-255,0,,1,,,17v1.1,50.45454545
BX,2615,34,203,149,3001,9,16,10456,L019,42,22,2600,2,3,1B,638 EAST 169 STREET,R6,,,,C1-4,,,,,,N,K2,5,0,P,LUCKY ANGELS LLC,14700,15582,15582,0,7791,7791,0,0,0,0,2,1,2,0,14,205.08,168.75,30,56,,0,Y,3,5,132300,786600,0,360450,1920,1998,1999,,,1.06,2.43,0,4.8,2,2026150034,0,149,1011617,242044,3d,,210N067,21003,,0,,1,,,17v1.1,50.48132461
BX,4947,43,212,484,2005,11,12,10466,E038,47,24,710,2,12,5E,3811 DYRE AVENUE,R4,R4A,,,C1-2,,,,,,Y,K1,5,0,,"3811 DYRE AVENUE, LLC",5600,5500,5500,0,0,5500,0,0,0,0,2,1,1,0,3,50.08,110.25,50,110,,0,Y,5,5,126000,277650,0,0,1931,0,0,,,0.98,0.9,0,2,2,2049470043,0,484,1030794,262936,2b,,222 054,21703,,0,,1,,,17v1.1,50.48181818
BX,2762,54,202,115.02,2001,8,17,10474,E094,41,23,4300,2,2,1A,1226 SENECA AVENUE,R6,,,,,,,,,,N,Y1,8,0,C,FIRE DEPARTMENT,5000,9533,9533,0,0,0,0,0,0,9533,2,1,3,0,1,50,100,42.5,74.5,,0,N,3,2,35100,481500,35100,481500,1931,0,0,,,1.91,2.43,0,4.8,2,2027620054,0,11502,1015318,237527,6c,,216 057,21007,,0,,1,,,17v1.1,50.50875905
BX,4435,15,211,330,1000,11,15,10467,E097,49,24,810,2,11,2C,2521 BOSTON ROAD,R6,C8-1,,,,,,,,,Y,K4,4,0,,"BOSTON ROAD PARTNERS,",8299,5220,5220,0,591,1500,3129,0,0,0,2,1,1,0,4,75,134.58,75,50,,0,Y,6,5,167850,263700,0,0,1958,2001,2007,,,0.63,2.43,0,4.8,2,2044350015,0,330,1021597,254083,4a,,220 025,21602,,2044350015,7/24/2015,1,,,17v1.1,50.51724138
BX,5914,288,208,307.01,1002,10,11,10471,E052,50,21,100,2,8,3D,4730 INDEPENDENCE AVENUE,R1-1,,,,,,NA-2,,,,N,A1,1,0,,VIVIAN MORAN,6369,1390,0,1390,0,0,0,0,0,0,2,1,2.5,1,1,80,100,24.5,24.75,,1,Y,5,1,32444,70226,0,0,1920,0,0,,,0.22,0.5,0,1,2,2059140288,0,30701,1008694,265762,1c,,213 057,21905,,0,,1,,,17v1.1,50.52230216
BX,2971,22,203,153,3002,12,16,10459,E082,42,22,2700,2,3,1A,1398 PROSPECT AVENUE,R7-1,,,,,,,,,,N,M1,8,0,P,GREATER MT. HERMAN IN,1146,2200,2200,0,0,0,0,0,0,2200,2,1,1,0,1,19.65,58.95,19,54,,0,Y,3,5,7200,111150,0,0,1931,0,0,,,1.92,3.44,0,4.8,2,2029710022,0,153,1012913,242369,3d,,216 015,21105,,0,,1,,,17v1.1,50.52272727
BX,3043,8,206,395,3005,9,15,10457,L056,48,25,1700,2,6,2A,1932 WASHINGTON AVENUE,C4-5X,R6A,,,,,,,,,Y,O5,5,0,P,1932 WASHINGTON LLC,4525,18000,18000,0,4500,0,0,13500,0,0,2,1,4,0,1,50,90.5,50,90,G,1,N,5,0,45000,909450,0,0,1931,1999,0,,,3.98,5,4,5,2,2030430008,0,395,1012621,248081,3d,,215 081,21107,,0,,1,,,17v1.1,50.525
BX,3926,1,209,216.01,4001,12,18,10460,E090,43,26,1310,2,9,2B,1840 EAST TREMONT AVENUE,C8-1,,,,,,,,,,N,K1,5,0,P,REHOV OR. L.L.C.,20000,11916,11916,0,0,10458,1458,0,0,0,2,1,1,0,1,200,100,116,97,G,0,N,3,5,315000,602100,0,0,1929,1992,2012,,,0.6,0,1,2.4,2,2039260001,0,21601,1021385,245511,4b,,217 006,21502,,0,,1,,,17v1.1,50.52870091
BX,2466,16,204,221.02,3001,9,16,10452,L044,44,25,2220,2,4,3A,114 EAST 169 STREET,R8,,,,,,,,,,N,W3,8,0,P,WALKER MEMORIAL BAPTI,2919,3000,3000,0,0,0,0,0,0,3000,2,1,2,0,1,25,119.19,50,100,,0,Y,5,5,19350,151650,19350,151650,2003,0,0,,,1.03,6.02,0,6.5,2,2024660016,0,22102,,,3b,,,,,0,,2,,,17v1.1,50.55
BX,5309,11,210,184,3007,8,13,10461,L050,45,26,3210,2,10,3D,3391 EAST TREMONT AVENUE,R4A,,,,C1-2,,,,,,N,K4,4,0,,"GLENTIES PROPERTIES,",5765,7600,4000,3600,0,3315,0,685,0,0,2,1,3,4,6,77.17,64.5,40,45,E,0,Y,3,5,139950,384300,0,0,1900,0,0,,,1.32,0.9,0,2,2,2053090011,0,184,1031770,243063,4b,,221 024,21801,,0,,1,,,17v1.1,50.56578947
BX,4345,25,211,330,2000,11,13,10467,E097,49,24,810,2,11,2C,2238 HOLLAND AVENUE,R6,,,,,,,,,,N,C2,2,0,,"MICHAELANGELO REALTY,",2500,2700,0,2700,0,0,0,0,0,0,2,1,2,5,5,25,100,20,67.42,G,0,N,5,5,70528,136548,0,0,1961,0,0,,,1.08,2.43,0,4.8,2,2043450025,0,330,1021504,252279,4a,,220 016,21601,,0,,1,,,17v1.1,50.57333333
BX,5141,1130,210,462.01,1023,11,12,10475,E066,45,24,710,2,10,,352 BAYCHESTER AVENUE,C4-3,,,,,,,,,,N,K1,5,0,,TOYS  R  US NY LTD PR,145800,49118,49118,0,0,49118,0,0,0,0,2,1,1,0,1,499.43,309.56,258,207,,0,Y,5,5,918450,2484900,0,1566450,1998,0,0,,,0.34,2.43,3.4,4.8,2,2051411130,0,46201,1031582,255743,4a,,222 081,21710,,2051411140,3/14/2000,1,,,17v1.1,50.59041492
BX,4352,30,211,328,3002,11,13,10467,E097,49,24,810,2,11,2C,2351 BARNES AVENUE,R5,,,,,,,,,,N,C2,2,0,,"ANIK REALTY,       ,A",5000,2750,0,2750,0,0,0,0,0,0,2,1,2.5,6,6,50,100,44,25,,0,N,3,5,3543,139152,0,0,1952,0,0,,,0.55,1.25,0,2,2,2043520030,0,328,1021909,253005,4a,,220 023,21601,,0,,1,,,17v1.1,50.60072727
BX,2499,108,204,63,1005,7,8,10451,E068,44,23,3800,2,4,1A,20 EAST 161 STREET,PARK,,,,,,,,,,N,Q0,9,0,C,PARKS AND RECREATION,157000,361669,361669,0,1200,0,360469,0,0,0,2,3,4,0,1,400.49,346.23,360,250,,1,Y,3,2,1016550,18301050,1016550,18301050,2009,0,0,,,2.3,0,0,0,2,2024990108,0,63,1003567,241387,3b,,210S002,20908,,0,,1,,,17v1.1,50.6016551
BX,5712,130,208,289,3005,10,11,10463,L046,50,21,200,2,8,2A,322 WEST 231 STREET,C8-1,,,,,,,,,,N,W8,8,0,X,INTERNATIONAL LEADERS,15245,30345,30345,0,0,0,0,0,0,30345,2,1,3,0,1,83.45,136,77,83,,1,Y,3,0,171450,1535850,171450,1535850,2013,0,0,,,1.99,0,1,2.4,2,2057120130,0,289,1009358,260229,1d,,213 011,21901,,2057120130,4/18/2012,1,,,17v1.1,50.61295106
BX,2573,2,201,33,1005,7,8,10454,E083,40,23,4400,2,1,2A,322 JACKSON AVENUE,M1-2,,,,,,,,,,N,K1,5,0,P,"TOTARAM ENTERPRISES,L",1600,1600,1600,0,0,1600,0,0,0,0,2,1,1,0,1,20,80,20,80,,3,N,5,0,9000,81000,0,72000,2007,0,0,,,1,0,2,4.8,2,2025730002,0,33,1008796,233327,6c,,209S035,21001,,0,,1,,,17v1.1,50.625
BX,2423,26,204,173,2001,9,16,10456,E071,44,22,3320,2,4,1B,270 EAST 164 STREET,R7-1,,,,C1-4,,,,,,N,K1,5,0,P,GEORGE E MANTZARIS,2151,2151,2151,0,0,2151,0,0,0,0,2,1,1,0,4,100.29,25.3,100,25.31,,0,N,3,5,15750,108900,0,0,1931,0,0,,,1,3.44,0,4.8,2,2024230026,0,173,1007303,241020,3b,,210S029,20905,,0,,1,,,17v1.1,50.62761506
BX,4596,6,212,374,1000,11,15,10467,L032,47,24,810,2,12,1D,3200 WHITE PLAINS ROAD,R6,,,,C1-3,,,,,,N,K1,5,0,,3200 WPR LLC,7500,7500,7500,0,0,7500,0,0,0,0,2,1,1,0,4,75,100,75,100,,0,N,3,5,153000,379800,0,169650,1930,2001,0,,,1,2.43,0,4.8,2,2045960006,0,374,1021087,256878,2b,,218 002,21606,,0,,1,,,17v1.1,50.64
BX,2878,150,205,215.01,2000,9,14,10453,E043,46,25,2210,2,5,1B,1741 ANDREWS AVENUE SOUTH,R7-1,,,,,,,,,,N,W4,8,0,O,UNITED STATES OF AMER,108071,139657,139657,0,139657,0,0,0,0,0,2,4,5,0,1,498.66,200,192,98,,0,Y,3,5,598500,7076700,598500,7076700,1907,1979,2005,,MESSIAH HOME FOR CHILDREN,1.29,3.44,0,4.8,2,2028780150,0,21501,1007230,249347,3a,,215 027,21103,,2028780150,2/25/2004,1,,,17v1.1,50.67200355
BX,5747,628,208,301,2002,10,11,10463,L052,50,21,200,2,8,3C,2727 HENRY HUDSON PKWY W,R6A,,,,,,,,,,N,D1,3,0,,HH REALTY LLC,20135,94430,0,94430,0,0,0,0,0,0,2,1,7,57,57,180.43,116.12,180,116,,1,Y,5,2,471150,4787550,363678,4680078,2013,0,0,,,4.69,3,0,3,2,2057470628,0,301,1007250,260741,1b,,213 007,21901,,2057470628,8/2/2012,1,,,17v1.1,50.69945992
BX,3040,31,206,385,1008,10,15,10458,E048,48,21,1000,2,6,1B,461 EAST 186 STREET,R6A,,,,,,,,,,N,E2,6,0,P,463 EAST 186 ST LLC,5000,1500,1500,0,0,0,500,0,1000,0,2,2,1,0,1,50,100,40,20,,0,N,5,5,36000,76050,0,0,1995,0,0,,,0.3,3,0,3,2,2030400031,0,385,1014073,251686,3c,,214 008,21107,,0,,1,,,17v1.1,50.7
BX,3776,71,209,54,4000,12,18,10472,E096,43,26,3010,2,9,2A,1217 STRATFORD AVENUE,R6,C4-2,,,,,,,,,Y,K2,5,0,,"ERMIONI 1215 REALTY,",5000,8500,8500,0,4250,4250,0,0,0,0,2,1,2,0,2,50,100,50,85,,0,N,5,5,40500,431100,0,0,1991,2013,0,,,1.7,2.43,0,4.8,2,2037760071,0,54,1018586,241615,3d,,217 015,21410,,2037760070,12/1/1992,1,,,17v1.1,50.71764706
BX,3776,74,209,54,4000,12,18,10472,E096,43,26,3010,2,9,2A,1215 STRATFORD AVENUE,C4-2,,,,,,,,,,N,K2,5,0,,"ERMIONI 1215 REALTY,",5000,8500,8500,0,4250,4250,0,0,0,0,2,1,2,0,3,50,100,50,85,,0,N,5,5,40500,431100,0,0,1991,0,0,,,1.7,2.43,3.4,4.8,2,2037760074,0,54,1018595,241567,3d,,217 015,21410,,2037760070,12/1/1992,1,,,17v1.1,50.71764706
BX,2401,1,201,67,6000,7,17,10451,L055,40,23,3900,2,1,1B,694 COURTLANDT AVENUE,R6,,,,C1-4,,,,,,N,S4,4,0,,PARS BRONX REALTY LLC,2500,5950,4900,1050,3850,0,1050,0,0,0,2,1,3,4,5,25,100,25,50,,0,N,3,5,30060,301806,0,0,1927,0,0,,,2.38,2.43,0,4.8,2,2024010001,0,67,1007040,238041,6a,,209N080,20905,,0,,1,,,17v1.1,50.72369748
BX,3065,1,206,391,5000,10,15,10458,E088,48,21,1100,2,6,1B,2301 ARTHUR AVENUE,R6,,,,C1-4,,,,,,N,K2,5,0,P,CARZO REALTY CORP.,6849,8800,8800,0,0,8800,0,0,0,0,2,1,2,0,6,72.42,94.58,72.42,94.58,,2,Y,3,0,162000,446400,0,0,1931,0,0,,,1.28,2.43,0,4.8,2,2030650001,0,391,1014864,250349,3c,,214 009,21107,,0,,1,,,17v1.1,50.72727273
BX,3700,31,209,98,3009,8,18,10473,L047,43,26,3100,2,9,4D,945 ZEREGA AVENUE,M1-1,,,,,,,,,,N,E7,6,0,,ESS PRISA II LLC,28412,57279,57279,0,500,0,0,0,56779,0,2,5,5,0,1,77.19,290.94,66,175.33,,0,Y,3,5,225000,2905650,0,0,1962,1980,2001,,,2.02,0,1,2.4,2,2037000031,0,98,1027317,240762,4b,,219 053,21408,,0,,1,,,17v1.1,50.7280155
BX,2839,29,204,221.01,3001,9,16,10452,L044,44,25,2220,2,4,3A,49 EAST 169 STREET,R8,,,,,,,,,,N,M1,8,0,P,EVANGEL REVIVALTIME C,6346,3690,3690,0,3690,0,0,0,0,0,2,1,1,0,1,75,84.23,45,82,G,0,N,5,5,28350,187200,28350,187200,1920,1987,0,,,0.58,6.02,0,6.5,2,2028390029,0,22101,1006941,244395,3b,,210N077,21102,,0,,1,,,17v1.1,50.73170732
BX,4564,75,211,350,1006,11,12,10469,L051,49,24,820,2,11,3D,1380 EAST GUN HILL ROAD,R6B,,,,C2-3,,,,,,N,K1,5,0,P,RAY GUNHILL ROAD CORP,14680,7300,7300,0,0,7300,0,0,0,0,2,1,1,0,7,100,146.67,100,73,,0,N,5,5,252000,370350,0,0,1930,0,0,,,0.5,2,0,2,2,2045640075,0,350,1026937,256192,4a,,220 062,21605,E-146,0,,1,,,17v1.1,50.73287671
BX,2839,87,204,221.02,3000,9,16,10452,L044,44,25,2220,2,4,3A,103 EAST 169 STREET,R8,,,,,,,,,,N,K1,5,0,P,169TH STREET REALTY L,2106,1800,1800,0,0,1800,0,0,0,0,2,1,1,0,2,25,84.17,25,72,,0,N,5,5,45000,91350,0,0,1920,0,0,,,0.85,6.02,0,6.5,2,2028390087,0,22102,1007099,244320,3b,,210N077,21102,,0,,1,,,17v1.1,50.75
BX,2550,63,201,27.01,2000,7,8,10454,L029,40,23,4700,2,1,2A,603 EAST 137 STREET,R6,,,,,,,,,,N,K1,5,0,P,ALLIED XIII LLC,7500,8014,8014,0,0,8014,0,0,0,0,2,1,1,0,1,75,100,75,100,,0,N,5,5,33750,406800,0,0,1931,2000,0,,,1.07,2.43,0,4.8,2,2025500063,0,2701,1007404,232832,6a,,209S018,21001,,0,,1,,,17v1.1,50.76116796
BX,3015,34,203,161,2000,12,17,10460,E082,42,22,2110,2,3,1A,1725 WEST FARMS ROAD,R7X,R7A,,,,,,,,,Y,E7,6,0,,WEST FARMS SELF STORA,37500,65324,65324,0,0,0,0,0,65324,0,2,2,2,0,1,160.25,219.77,0,0,,0,Y,4,5,248850,3316950,0,1607850,1963,2003,0,,,1.74,5,0,5,2,2030150034,0,161,1016515,243479,3d,,216 009,21106,E-277,2030150034,12/15/2005,1,,,17v1.1,50.7768967
BX,3357,66,207,429.01,1001,10,11,10467,L037,52,21,410,2,7,3B,3210 WEBSTER AVENUE,C8-2,,,,,,,,,,N,G3,7,0,P,WEBSTER AUTO REPAIR &,26700,4555,4555,0,0,0,4555,0,0,0,2,2,1,0,2,342,78.17,40,26,E,1,N,5,0,120150,231300,0,0,1956,1987,2001,,,0.17,0,2,4.8,2,2033570066,0,42901,1019169,257729,1d,,214 077,21203,,0,,1,,,17v1.1,50.77936334
BX,2487,30,204,195,1000,9,16,10452,E068,44,22,3320,2,4,2A,1079 GERARD AVENUE,R8,,,,,,,,,,N,C1,2,0,,STADIUM COURT ASSOCIA,25650,28800,0,28800,0,0,0,0,0,0,2,2,3,30,30,111.53,230,100.22,48.04,,1,N,4,0,230850,1462500,205290,1436940,2003,0,0,,,1.12,6.02,0,6.5,2,2024870030,0,195,1005760,242781,3b,,210S043,20907,,2024870030,10/13/2005,1,,,17v1.1,50.78125
BX,3375,52,212,449.02,2002,11,11,10470,L039,47,24,510,2,12,4C,4265 KATONAH AVENUE,R5B,,,,C1-3,,,,,,N,K1,5,0,,TREFILIGI REALTY CORP,8300,7212,7212,0,0,7212,0,0,0,0,2,1,1,0,1,100,83,100,57.25,E,0,N,3,5,100800,366300,0,0,1985,2013,0,,,0.87,1.35,0,2,2,2033750052,0,44902,1020897,266238,1c,Y,214 095,21204,,0,,1,,,17v1.1,50.79034942
BX,2277,94,201,19,1017,7,8,10454,E060,40,23,4700,2,1,1A,469 EAST 132 STREET,M1-5/R8A,,,,,,MX-1,,,,N,F9,6,0,P,EION MICHAEL PROPERTI,11000,8575,8575,0,0,0,0,0,8575,0,2,1,1,0,1,100,110,65,85,,0,N,5,5,55350,435600,0,0,1926,0,0,,,0.78,6.02,5,6.5,2,2022770094,0,19,,,6a,Y,209S013,20901,E-143,0,,1,,,17v1.1,50.79883382
BX,4826,1,212,394,2000,11,12,10466,E062,47,24,610,2,12,3C,3949 WHITE PLAINS ROAD,R6,,,,C1-4,,,,,,N,K1,5,0,P,WHITE PLAINS RD REALT,18320,31690,31690,0,0,18735,0,4100,0,8855,2,2,1,0,9,229,80,226,80,,0,N,3,2,247500,1610100,0,703395,1928,1999,0,,,1.73,2.43,0,4.8,2,2048260001,0,394,1022694,262667,2b,,222 001,21701,,0,,1,,,17v1.1,50.80782581
BX,2372,32,203,145,4000,9,16,10456,L019,42,22,2600,2,3,1B,3485-89 3 AVENUE,M1-1/R7-2,,,,,,MX-7,,,,N,E1,6,0,P,NEW GENERATION YARN C,6746,13400,13400,0,4500,0,0,0,0,0,2,1,5,0,2,59.9,110.55,58.9,110.55,,0,Y,5,2,90900,680850,0,568698,1929,1996,2004,,,1.99,3.44,1,6.5,2,2023720032,0,145,1010155,241927,3d,,210N063,20904,E-118,2023720032,2/24/2016,1,,,17v1.1,50.80970149
BX,3276,1,207,397,2001,10,15,10458,E079,52,21,1000,2,7,2B,2595 WEBSTER AVENUE,R7D,,,,C2-4,,,,,,N,O7,5,0,P,"KARAM ENTERPRISES, IN",6328,21712,21712,0,21712,0,0,0,0,0,2,1,2,0,4,75.33,84,75,84,,3,N,3,0,156600,1103400,0,366120,1990,1998,2001,,,3.43,4.2,0,4.2,2,2032760001,0,397,1014622,253679,3c,,214 049,21202,E-249,0,,1,,,17v1.1,50.81982314
BX,4542,1,211,336,3000,11,15,10467,L032,49,24,810,2,11,3C,2915 WHITE PLAINS ROAD,R6,,,,C2-3,,,,,,N,K2,5,0,P,"DALEBER,",27145,53000,53000,0,14000,25500,1000,12500,0,0,2,1,2,0,7,272.42,100,272,100,,0,Y,3,5,382500,2693700,0,349200,1927,2005,2008,,,1.95,2.43,0,4.8,2,2045420001,0,336,1020862,255677,3c,,220 027,21605,,0,,1,,,17v1.1,50.8245283
BX,2726,70,202,127.01,2001,12,17,10459,L031,41,22,3600,2,2,1B,1011 WESTCHESTER AVENUE,R7-1,,,,C1-4,,,,,,N,K1,5,0,,1025 WESTCHESTER PRPR,10423,9270,9270,0,0,9270,0,0,0,0,2,4,1,0,6,135.25,96.5,95,70,E,0,Y,5,5,112500,471150,0,0,1928,0,0,,,0.89,3.44,0,4.8,2,2027260070,0,12701,1013727,239573,6c,,216 026,21005,,0,,1,,,17v1.1,50.82524272
BX,2947,18,206,369.01,2000,12,17,10457,L058,48,25,1900,2,6,2A,1932 ARTHUR AVENUE,C4-5X,R7-1,,,,,,,,,Y,O3,5,0,C,DCAS,27936,123802,123802,0,123802,0,0,0,0,0,2,1,7,0,7,200.14,189.05,189,128,,0,Y,3,5,580500,6293250,580500,6293250,1912,2001,2005,,,4.43,5,4,5,2,2029470018,0,36901,1013872,247419,3d,,215 085,21105,,0,,1,,,17v1.1,50.83318525
BX,3103,28,206,391,1000,10,15,10458,E088,48,21,1100,2,6,1B,696 EAST 187 STREET,R6,,,,C1-4,,,,,,N,K2,5,0,,MATERA REALTY CORP,7500,6750,6750,0,3375,3375,0,0,0,0,2,1,2,0,10,75,100,75,45,,2,N,3,0,101250,343350,0,0,1931,0,0,,,0.9,2.43,0,4.8,2,2031030028,0,391,1016240,250382,3c,,214 011,21108,,0,,1,,,17v1.1,50.86666667
BX,5431,13,210,162,1003,8,13,10465,E072,45,26,3210,2,10,3C,3699 EAST TREMONT AVENUE,R3A,,,,C1-3,,,,,,N,S9,4,0,P,3699 E TREMONT REALTY,3480,4470,1950,2520,1950,0,0,0,0,0,2,2,2,5,7,28.17,125.67,19.5,48,,1,Y,5,1,5288,227389,0,0,1931,1999,0,,,1.28,0.6,0,1,2,2054310013,0,162,1033448,240676,4d,,221 048,21804,,0,,1,,,17v1.1,50.87002237
BX,2362,71,201,71,2012,7,17,10455,Q041,40,23,4000,2,1,1B,633 BERGEN AVENUE,C4-4,,,,,,,,,,N,E9,6,0,,CA 2952 HOLDINGS LLC,2167,2167,2167,0,0,0,0,2167,0,0,2,1,1,0,1,25,86.67,25,86.67,,0,N,5,5,18000,110250,0,0,1931,0,0,,,1,3.44,3.4,6.5,2,2023620071,0,71,1007840,237121,6a,,209N084,20904,,0,,1,,,17v1.1,50.87678819
BX,4449,69,211,326,1004,11,13,10469,E097,49,24,820,2,11,2C,2458 WILLIAMSBRIDGE ROAD,R4-1,,,,C1-2,,,,,,N,K4,4,0,,PELHAM PARKWAY REALTY,3884,3316,2516,800,0,2516,0,0,0,0,2,1,2,1,3,50.33,77.17,50,35,,0,N,5,5,94500,168750,0,0,1925,1984,0,,,0.85,0.9,0,2,2,2044490069,0,326,1023685,253443,4a,,220 036,21602,,0,,1,,,17v1.1,50.88962606
BX,3573,25,209,90,3000,8,18,10473,L047,43,26,3100,2,9,4D,604 CASTLE HILL AVENUE,R5,,,,C1-1,,,,,,N,K6,5,0,,JOHN CATSIMATIDIS,77750,71960,71960,0,0,71960,0,0,0,0,2,1,1,0,13,400,215,380,120,,0,Y,5,1,522000,3662100,0,0,1960,1976,1995,,,0.93,1.25,0,2,2,2035730025,0,90,1026412,237996,7a,,219 064,21405,,0,,1,,,17v1.1,50.89077265
